sample_type,rand_id,landslide_id,x,y,pt_elev,area_m2,z_min,z_max,relief_m
random,736,5556,421187.96867009875,2759246.4321017684,392.0,155.91917553027486,392.0,392.0,0.0
random,737,2156,407743.7721335904,2752948.0438563195,245.0,1509.1279227220427,204.0,245.0,41.0
random,738,5915,411982.735208325,2760225.4520154474,297.0,301.16628198883853,297.0,302.0,5.0
random,739,2814,402664.8649757543,2754155.161554176,269.0,2480.1075071406335,268.0,288.0,20.0
random,740,2943,409284.0649145661,2754351.323564958,215.0,2821.9284929356336,189.0,216.0,27.0
random,741,4076,421340.917437054,2756495.607717382,274.0,53384.04210940403,267.0,362.0,95.0
random,742,3265,413499.4632890248,2754976.906173146,263.0,1527.2324553158194,258.0,282.0,24.0
random,743,2341,408836.62648740114,2753258.2927366192,223.0,3101.118328019049,207.0,238.0,31.0
random,744,1190,406689.8372884461,2750369.074674885,221.0,919.7511795432953,214.0,230.0,16.0
random,745,1046,406637.46018737974,2749833.0115896044,184.0,1225.9250801226988,181.0,188.0,7.0
random,746,1707,409171.2901631306,2751858.905867641,205.0,3540.4580154871287,196.0,226.0,30.0
random,747,1662,406781.64407740167,2751727.0267948858,292.0,3162.9788008459236,280.0,301.0,21.0
random,748,1998,402802.2373121046,2752649.604872944,207.0,3606.35417335936,206.0,214.0,8.0
random,749,443,430656.540038287,2747671.4211088554,589.0,3168.641235378983,514.0,597.0,83.0
random,750,4827,413191.9869857756,2758011.9855903336,216.0,810.1379093331718,216.0,220.0,4.0
random,751,3817,409861.66373051656,2756061.016109896,230.0,8364.612484456116,228.0,257.0,29.0
random,752,1371,408576.7242261069,2750945.858395107,176.0,246.99272945913532,176.0,176.0,0.0
random,753,2999,408454.69891584956,2754412.6022584187,226.0,14970.353531859035,217.0,262.0,45.0
random,754,5774,427287.22956146643,2759710.7104818695,385.0,8150.005070339824,385.0,436.0,51.0
random,755,4334,425624.93561298784,2757182.644506746,439.0,3081.723840940764,430.0,455.0,25.0
random,756,1316,407501.92879298294,2750781.0063672047,198.0,990.3728764791485,191.0,203.0,12.0
random,757,4671,419132.3250244361,2757798.0277615637,404.0,2375.1280954180647,392.0,435.0,43.0
random,758,417,421799.0255075914,2747597.007605365,491.0,3065.5974854778856,459.0,496.0,37.0
random,759,4468,427578.9371737688,2757486.969189159,592.0,6111.9697272727,515.0,617.0,102.0
random,760,3361,410120.66307162447,2755164.3991919025,217.0,8990.05761774551,183.0,306.0,123.0
random,761,1747,425230.4067325338,2751934.8952530087,503.0,1870.9736808319278,490.0,517.0,27.0
random,762,1264,406785.3168219918,2750569.4734360203,238.0,9858.871718233473,223.0,259.0,36.0
random,763,5738,427897.6323528752,2759333.2114209323,510.0,73328.69187946139,425.0,557.0,132.0
random,764,4138,417348.9652690446,2756475.391204858,600.0,40478.048259219264,371.0,600.0,229.0
random,765,1118,423954.91786430473,2750103.6604095795,391.0,729.788507840461,389.0,397.0,8.0
random,766,1748,405439.00474390824,2751915.8864459945,227.0,1708.016086502318,218.0,235.0,17.0
random,767,4800,433809.7601155322,2757993.3222221467,592.0,895.0308140093656,578.0,598.0,20.0
random,768,5008,421565.9502955507,2758116.920340213,316.0,3387.2465793679494,312.0,407.0,95.0
random,769,5964,411030.1178353698,2760396.4953268524,324.0,2604.842492962932,321.0,340.0,19.0
random,770,207,429216.30071137554,2746245.843309151,550.0,2077.5814755941424,546.0,573.0,27.0
random,771,5603,427290.27338500344,2759313.0001387224,397.0,24855.684018565644,394.0,481.0,87.0
random,772,4062,433757.03675878857,2756703.4935254753,507.0,2284.756703155139,500.0,520.0,20.0
random,773,1561,430495.3872741565,2751490.3700778903,486.0,2336.4582719908763,475.0,492.0,17.0
random,774,2693,402244.4411865496,2753909.816214069,288.0,6071.5748054011965,265.0,299.0,34.0
random,775,3613,407916.5837635991,2755702.032070867,282.0,3855.0367494560637,259.0,302.0,43.0
random,776,1491,405548.9175229639,2751248.873839835,238.0,7196.782299254117,232.0,261.0,29.0
random,777,2276,405649.034857843,2753100.118868773,244.0,24010.364017252734,227.0,277.0,50.0
random,778,3710,436285.07283053285,2755961.1282051424,547.0,1046.9679392948558,547.0,559.0,12.0
random,779,5306,418804.12069660414,2758755.21376723,259.0,1269.2575841339426,259.0,265.0,6.0
random,780,2464,404286.78451312374,2753454.662342502,279.0,3744.9532616039473,254.0,281.0,27.0
random,781,1717,407086.62446260586,2751856.651557667,303.0,1930.4595113849446,292.0,306.0,14.0
random,782,1490,405861.359280713,2751290.18359307,233.0,7866.606129646524,229.0,252.0,23.0
random,783,4906,425096.64278765937,2758161.7079522694,445.0,1708.9453159997315,421.0,451.0,30.0
random,784,4340,416376.7817813411,2757241.991841547,269.0,1569.4182878996548,254.0,289.0,35.0
random,785,868,408895.8565184879,2749254.305577489,226.0,15390.113768754674,211.0,258.0,47.0
random,786,5771,423660.7097564788,2759716.1507629347,455.0,9163.81626270955,441.0,488.0,47.0
random,787,1159,430564.5062684035,2750266.9609997435,462.0,1131.3617602780116,462.0,478.0,16.0
random,788,1470,406747.90354684205,2751226.1694050636,268.0,15533.448068741123,237.0,300.0,63.0
random,789,1823,403650.79656422493,2752162.232746174,256.0,1257.2482809106095,240.0,263.0,23.0
random,790,4884,411149.9854014838,2758111.4686003104,272.0,1847.4424420928513,268.0,315.0,47.0
random,791,1100,409932.3439395453,2750051.983745731,395.0,3213.6292675197374,386.0,410.0,24.0
random,792,3897,426635.50529553095,2756408.0649872334,777.0,2266.5913728838054,729.0,784.0,55.0
random,793,470,432990.4365099224,2747908.7275417014,429.0,810.1850935346623,423.0,431.0,8.0
random,794,3672,413093.01233494654,2755827.912092008,295.0,1509.8556970963514,279.0,295.0,16.0
random,795,4183,403513.62451049144,2756915.1698107184,248.0,884.393726087214,243.0,248.0,5.0
random,796,5413,423448.31911496754,2758902.580678439,344.0,4610.637601866886,333.0,378.0,45.0
random,797,585,427644.948833441,2748393.7890503076,702.0,896.4492859594152,666.0,741.0,75.0
random,798,2901,404308.23348985636,2754296.9583090385,266.0,1174.2313128297815,266.0,298.0,32.0
random,799,1502,430391.63738872204,2751260.824420469,512.0,3075.854444960502,488.0,523.0,35.0
random,800,3909,418984.73527148884,2756032.122338057,374.0,28318.5004612875,333.0,478.0,145.0
random,801,4067,425797.7384665372,2756676.622649795,538.0,13141.078192483426,448.0,560.0,112.0
random,802,397,421721.9204889675,2747414.5319289155,438.0,2787.3923860464843,438.0,453.0,15.0
random,803,3312,408864.4706268497,2755106.013126907,198.0,1408.6761453343531,197.0,211.0,14.0
random,804,3138,409526.37921772216,2754752.4540233295,212.0,1102.1848270290855,210.0,213.0,3.0
random,805,2716,425762.8687599,2753944.6765709254,548.0,1817.545543251661,530.0,553.0,23.0
random,806,2702,405873.22597318055,2753902.2143529,237.0,9658.246268145069,230.0,254.0,24.0
random,807,230,431585.5890614267,2746526.7500291257,529.0,3963.923298026681,454.0,544.0,90.0
random,808,1584,415531.79522085295,2751538.6133751324,324.0,775.9166309452527,324.0,334.0,10.0
random,809,6721,391330.90350212104,2786029.2004014137,468.0,18524.963540403183,411.0,493.0,82.0
random,810,3426,418847.53092672036,2755236.6253243,570.0,1657.7117346922903,533.0,570.0,37.0
random,811,3799,412159.95835859544,2756139.252463051,208.0,359.6763596734776,208.0,222.0,14.0
random,812,1177,407711.84279840003,2750295.762293773,175.0,3777.5542874673997,172.0,197.0,25.0
random,813,3789,411786.9803251763,2756115.0600202833,265.0,2095.075566120246,228.0,265.0,37.0
random,814,836,432457.21039298887,2749155.018879317,479.0,4596.77004398663,479.0,501.0,22.0
random,815,4731,411574.175739999,2757828.4616767447,298.0,5404.655684516384,275.0,332.0,57.0
random,816,2686,403198.1439609572,2753879.414524749,248.0,2754.5306924086353,226.0,249.0,23.0
random,817,2973,430657.5813045981,2754405.555184224,517.0,8266.829016670868,513.0,537.0,24.0
random,818,483,407720.4252086933,2747954.6717629777,271.0,3778.9029790861186,231.0,272.0,41.0
random,819,3508,428379.45090019674,2755522.50081939,711.0,1262.3915960391196,695.0,708.0,13.0
random,820,2080,407018.26943391893,2752818.7314193896,229.0,1637.766256683219,229.0,244.0,15.0
random,821,2999,408413.43721575406,2754429.4461474014,245.0,14970.353531859035,217.0,262.0,45.0
random,822,2825,408310.6737392376,2754155.7018396673,243.0,2860.5991240224466,235.0,253.0,18.0
random,823,4499,424579.5044295732,2757559.02872167,541.0,5761.035703116229,538.0,562.0,24.0
random,824,881,408574.1400469343,2749341.868863939,306.0,1045.0102215157997,297.0,309.0,12.0
random,825,3868,425742.62514956953,2756243.5831274404,571.0,7029.956886280832,479.0,570.0,91.0
random,826,1233,405221.007879281,2750504.7716621594,184.0,2847.1937615252673,176.0,190.0,14.0
random,827,2402,410436.0420203684,2753367.583470204,333.0,3007.0693921117054,328.0,351.0,23.0
random,828,872,412841.50283028424,2749304.946752129,345.0,4616.068506103139,335.0,365.0,30.0
random,829,3380,427646.49172801554,2755256.9142552353,573.0,4248.537777901562,520.0,573.0,53.0
random,830,604,424541.7475657411,2748450.0115182777,626.0,3433.352706481985,600.0,624.0,24.0
random,831,2787,408562.4871726138,2754066.049056862,232.0,1793.0890820485713,217.0,232.0,15.0
random,832,1859,406097.2616095829,2752275.483602793,265.0,4496.822077275377,248.0,276.0,28.0
random,833,2739,402956.765573406,2753896.5534768575,263.0,7746.309430813218,244.0,270.0,26.0
random,834,4972,412826.7241359351,2758243.246927218,248.0,2729.504285253813,245.0,264.0,19.0
random,835,2522,403116.51431172364,2753587.255310707,227.0,5915.186232575693,226.0,249.0,23.0
random,836,1298,432000.19994090835,2750672.770018908,433.0,1921.1501090533716,424.0,431.0,7.0
random,837,3519,404118.17749725236,2755532.5697572124,278.0,814.5245851832385,271.0,290.0,19.0
random,838,3158,408494.51011712395,2754765.6723914733,186.0,2855.388508391558,185.0,190.0,5.0
random,839,533,431096.47444296133,2748217.940743432,394.0,390.8553448661412,394.0,395.0,1.0
random,840,3708,418437.12966956926,2755879.5357457455,518.0,5525.135688526921,488.0,527.0,39.0
random,841,1353,403878.09389465075,2750879.407349619,307.0,2183.769760658616,300.0,314.0,14.0
random,842,1111,406548.8245959099,2750071.2216420406,217.0,4026.369898148885,210.0,238.0,28.0
random,843,443,430744.40315924335,2747746.8169920584,518.0,3168.641235378983,514.0,597.0,83.0
random,844,5156,412778.53308637475,2758508.070581355,309.0,3329.296498901341,300.0,350.0,50.0
random,845,4395,424496.8710245008,2757361.9715521317,535.0,2223.2748726351097,535.0,552.0,17.0
random,846,6011,429744.2209063376,2760513.1347794766,589.0,2475.615213676944,586.0,604.0,18.0
random,847,810,425245.076796801,2749088.2184718964,725.0,4269.766947585433,665.0,722.0,57.0
random,848,2546,403459.1918281258,2753659.7875986774,227.0,2686.9967237108876,213.0,227.0,14.0
random,849,372,422539.1758467592,2747358.3718000203,580.0,1594.5801443827065,575.0,608.0,33.0
random,850,2718,402664.7346923768,2753933.368600684,255.0,12509.144704653945,236.0,281.0,45.0
random,851,4571,418011.6305670064,2757671.838000526,260.0,378.58006895010783,260.0,263.0,3.0
random,852,2252,403225.2826521389,2753129.2177212765,239.0,936.5204407041381,234.0,253.0,19.0
random,853,4076,421514.5210331737,2756646.5087003224,267.0,53384.04210940403,267.0,362.0,95.0
random,854,4076,421167.4489278559,2756307.817772983,298.0,53384.04210940403,267.0,362.0,95.0
random,855,5685,415610.79775386717,2759563.2763402783,235.0,695.29411514711,230.0,238.0,8.0
random,856,5175,432052.96557967766,2758532.104006091,523.0,6792.707014076484,515.0,531.0,16.0
random,857,4138,417380.96952833503,2756506.9126422736,577.0,40478.048259219264,371.0,600.0,229.0
random,858,2827,408203.9163484823,2754160.062833384,259.0,928.8058921255393,253.0,264.0,11.0
random,859,2422,414399.78893778275,2753408.7477039825,322.0,185.9682263922284,322.0,323.0,1.0
random,860,1979,402745.3640614635,2752601.417054948,,5977.256116518166,206.0,218.0,12.0
random,861,371,424489.46710881795,2747269.600271921,566.0,5065.856499174913,555.0,574.0,19.0
random,862,2398,403175.6619207258,2753290.7236863403,228.0,7753.750917071161,216.0,242.0,26.0
random,863,1172,407532.88532939495,2750332.2279184246,206.0,6912.07705748768,167.0,214.0,47.0
random,864,1708,405511.49811129645,2751857.2076826277,231.0,1403.4148088198515,213.0,229.0,16.0
random,865,2920,409553.44646045455,2754306.9806847316,291.0,3072.4213072456273,266.0,295.0,29.0
random,866,2401,432556.24224923324,2753378.7092150594,511.0,439.9914719142126,508.0,514.0,6.0
random,867,51,426503.16975979623,2744344.4493059497,425.0,1699.0783792215116,418.0,432.0,14.0
random,868,4486,412207.33094117057,2757547.951086669,212.0,878.6178591111478,212.0,226.0,14.0
random,869,1412,433842.93039396417,2751022.6720160088,477.0,1313.2734149135424,475.0,490.0,15.0
random,870,918,408970.77497197315,2749456.7638788945,262.0,1156.31118757424,258.0,263.0,5.0
random,871,4543,408115.8443371838,2757586.940055419,312.0,6884.065532523091,295.0,325.0,30.0
random,872,3344,416784.94028128975,2755171.69104045,520.0,1252.32423162573,499.0,533.0,34.0
random,873,1234,407183.8762766939,2750504.268927045,231.0,3020.055820248531,213.0,231.0,18.0
random,874,1264,406742.14802642155,2750457.8169115344,252.0,9858.871718233473,223.0,259.0,36.0
random,875,4547,414638.08224895946,2757642.6793076526,241.0,3988.4833563245497,225.0,247.0,22.0
random,876,4941,412836.1986068376,2758207.621714659,236.0,548.9866714812807,236.0,244.0,8.0
random,877,2803,413912.08430235804,2754119.683827134,305.0,717.4184805506488,305.0,310.0,5.0
random,878,5577,418036.93618369603,2759308.4857113226,295.0,329.6201738437036,295.0,300.0,5.0
random,879,1000,423590.8739226029,2749645.5154239945,454.0,1499.5988215329019,457.0,485.0,28.0
random,880,209,429091.8922398806,2746272.5967079937,569.0,1173.751362497088,557.0,569.0,12.0
random,881,3140,425628.7642858756,2754743.4749063896,414.0,1109.5527536930747,409.0,412.0,3.0
random,882,1197,430764.196416146,2750417.2084323666,455.0,2592.9905301658728,448.0,457.0,9.0
random,883,3656,410221.492024682,2755796.019530613,219.0,1704.9639008244824,196.0,219.0,23.0
random,884,2916,409295.2974800486,2754301.829286933,221.0,1045.1432001710443,215.0,232.0,17.0
random,885,6131,425412.8619325334,2761295.7854431043,462.0,880.016020631913,459.0,472.0,13.0
random,886,1018,429545.93855794525,2749752.866030438,518.0,1822.5480239355509,502.0,525.0,23.0
random,887,1613,429715.52287516475,2751618.6267111893,589.0,3210.500226852077,576.0,616.0,40.0
random,888,1793,403103.3211946613,2752075.7223283253,259.0,2965.088099705739,232.0,259.0,27.0
random,889,5281,409522.2336133418,2758709.748277865,284.0,369.16301417351355,284.0,284.0,0.0
random,890,5262,433073.7690712943,2758593.5571427005,546.0,4489.651601009185,531.0,597.0,66.0
random,891,12,424023.2147303996,2743509.5393433073,674.0,719.4550240490842,672.0,676.0,4.0
random,892,3435,426416.41805936163,2755365.902476895,399.0,2068.900343627251,399.0,414.0,15.0
random,893,3845,425489.27116968087,2756242.446586761,452.0,3391.805698373867,422.0,478.0,56.0
random,894,1830,404784.1580209305,2752179.842468702,293.0,1011.2776013907214,281.0,294.0,13.0
random,895,5539,411277.8037849578,2759166.2549446146,250.0,2156.074271721452,238.0,258.0,20.0
random,896,4079,415428.41467208206,2756761.729877105,341.0,1559.0142979077357,328.0,350.0,22.0
random,897,1120,424259.37104987045,2750113.810366671,439.0,1739.6029009571816,437.0,465.0,28.0
random,898,2048,403491.4043538066,2752755.5066703316,219.0,1716.6900472641655,206.0,230.0,24.0
random,899,4641,415524.9652341407,2757722.869160775,232.0,6414.457404157743,197.0,256.0,59.0
random,900,2038,432104.01340721076,2752705.90091033,487.0,7138.521187239649,484.0,503.0,19.0
random,901,5973,428238.2606271684,2760431.9168050056,565.0,3833.5776605644382,561.0,587.0,26.0
random,902,2645,408984.39150109224,2753839.12515968,189.0,4297.677384208257,187.0,208.0,21.0
random,903,80,430067.7992714602,2744748.70688396,454.0,1691.927379101105,450.0,460.0,10.0
random,904,5747,420090.2462423187,2759693.569980642,436.0,4738.4259698120395,426.0,453.0,27.0
random,905,2965,405015.2506429283,2754445.777297188,321.0,276.91254659929115,315.0,319.0,4.0
random,906,3415,417694.6260026885,2755304.6399429734,504.0,1698.3588278466832,497.0,513.0,16.0
random,907,4333,408813.96459898556,2757179.582685809,301.0,2643.3748294581133,288.0,347.0,59.0
random,908,3875,408505.4338114535,2756342.8779471214,338.0,2426.2560114770267,303.0,347.0,44.0
random,909,575,422251.6681120658,2748354.116708389,349.0,2997.81353999967,349.0,359.0,10.0
random,910,3948,429483.2955021252,2756507.547176479,577.0,878.7402672876049,578.0,584.0,6.0
random,911,1928,431722.70596567023,2752457.4217136162,566.0,850.5749217402964,548.0,570.0,22.0
random,912,1671,406036.41688760184,2751678.5688512493,249.0,23201.85712500354,225.0,277.0,52.0
random,913,4946,425530.05732830556,2758173.0093911816,463.0,6180.71113346953,444.0,463.0,19.0
random,914,3652,428428.621090434,2755784.892747555,748.0,962.8161380496065,746.0,754.0,8.0
random,915,1409,407113.65932809695,2751035.844629652,248.0,8879.55277821576,189.0,258.0,69.0
random,916,2605,403169.8981900577,2753728.5895572007,241.0,5700.430433660314,232.0,247.0,15.0
random,917,5627,428036.9609347171,2759358.6539991237,475.0,12541.72449116835,447.0,525.0,78.0
random,918,3202,410198.5430997628,2754871.7620234825,300.0,2368.231723621368,269.0,311.0,42.0
random,919,2320,407074.85723346024,2753203.4774252926,260.0,3702.1205892284847,248.0,282.0,34.0
random,920,1229,410098.79125653586,2750492.5993662407,376.0,4774.810522847283,325.0,403.0,78.0
random,921,127,430309.22754928545,2745476.252409607,605.0,369.07294456285064,592.0,596.0,4.0
random,922,4746,428851.3596858411,2757907.1245572525,710.0,2213.6284787248987,696.0,719.0,23.0
random,923,776,425428.45183433377,2748975.279624619,660.0,454.3117756791818,651.0,660.0,9.0
random,924,4628,415908.03032516333,2757758.6638076035,273.0,835.2144542109974,269.0,281.0,12.0
random,925,2585,414138.9556719894,2753726.5723642698,292.0,2101.5030503943844,291.0,298.0,7.0
random,926,6150,434272.5347570542,2761574.235063791,724.0,404.18700778844425,724.0,724.0,0.0
random,927,5552,434045.76758683706,2759197.3827228327,675.0,3970.9519554422855,643.0,694.0,51.0
random,928,5732,422924.8038508218,2759691.343845727,514.0,201.11322940733046,514.0,514.0,0.0
random,929,5985,410632.5846912627,2760447.4856555616,334.0,9225.365447648715,326.0,370.0,44.0
random,930,5738,427907.01642171567,2759245.9159411867,532.0,73328.69187946139,425.0,557.0,132.0
random,931,3063,411396.7238331933,2754621.338427714,294.0,1566.901351352958,291.0,301.0,10.0
random,932,2930,414786.9846699849,2754340.211761686,346.0,902.3428280943416,339.0,351.0,12.0
random,933,3814,410235.7041285563,2756139.603575228,215.0,3740.0608407989525,202.0,232.0,30.0
random,934,1500,429425.83546177915,2751313.9762608274,721.0,1343.9029129370924,695.0,745.0,50.0
random,935,674,424982.13294507493,2748668.2093707714,639.0,3400.643414970125,605.0,649.0,44.0
random,936,5540,421974.8047758517,2759204.128188356,410.0,781.6329986042323,409.0,421.0,12.0
random,937,2883,417106.62605862727,2754271.0692449096,410.0,243.87587925265763,410.0,411.0,1.0
random,938,939,409497.69991842494,2749465.581773497,286.0,5626.013979810224,263.0,331.0,68.0
random,939,2477,407026.80995785416,2753498.365250581,245.0,1699.6823812966672,240.0,254.0,14.0
random,940,3150,429634.4162751796,2754712.8133308995,629.0,2120.7620686707537,629.0,645.0,16.0
random,941,4650,411467.7540029091,2757597.8800505395,242.0,6558.524606986352,238.0,301.0,63.0
random,942,4135,417431.805970521,2756834.0555575215,399.0,4747.578374170284,378.0,455.0,77.0
random,943,4916,415033.82030887576,2758153.2751282468,218.0,1269.0924729452363,218.0,226.0,8.0
random,944,2209,408491.0643031251,2753013.1041690973,237.0,2042.7257267292714,223.0,248.0,25.0
random,945,5307,429322.1582099322,2758705.8189814016,713.0,1868.5086084537886,670.0,713.0,43.0
random,946,2295,408190.1734761356,2753203.134411399,207.0,487.80788527144006,204.0,208.0,4.0
random,947,1608,406605.22972141847,2751601.898749327,298.0,4667.281625303341,272.0,307.0,35.0
random,948,4082,414918.07720830897,2756770.263706641,276.0,4791.850416111253,231.0,314.0,83.0
random,949,711,411720.4556812959,2748745.105040963,326.0,1820.2285529763858,303.0,345.0,42.0
random,950,3707,430868.57694716967,2755957.5344343255,553.0,358.12835959941566,553.0,553.0,0.0
random,951,2089,407815.49072776147,2752826.33540716,197.0,695.1473065711631,197.0,205.0,8.0
random,952,908,431134.3918880761,2749390.0428399714,405.0,10890.177092505564,402.0,426.0,24.0
random,953,1841,403843.963376659,2752212.207284378,245.0,1216.3251835917642,244.0,263.0,19.0
random,954,4352,415810.2708187595,2757265.1188888066,330.0,1321.7326524564528,318.0,330.0,12.0
random,955,6021,426716.4877911584,2760502.6662065564,513.0,16545.47255464186,404.0,522.0,118.0
random,956,3217,405570.6114018085,2754810.298587027,275.0,1228.3910386271593,279.0,303.0,24.0
random,957,4811,428910.9276058303,2758007.766034264,664.0,912.8346340264345,664.0,675.0,11.0
random,958,3909,418987.1286374942,2756072.0091824136,369.0,28318.5004612875,333.0,478.0,145.0
random,959,947,427342.1907702087,2749523.9632431287,841.0,1629.8730619357145,832.0,861.0,29.0
random,960,1684,407081.1799943119,2751798.841432135,296.0,1523.5493585045672,281.0,297.0,16.0
random,961,4811,428921.2115200602,2758003.347696926,664.0,912.8346340264345,664.0,675.0,11.0
random,962,5524,428063.0653435644,2759133.8148083515,595.0,2847.1360152034363,548.0,600.0,52.0
random,963,1613,429699.8857378514,2751600.885621649,605.0,3210.500226852077,576.0,616.0,40.0
random,964,4029,429429.31065892294,2756640.3631116804,601.0,3954.1716449555606,587.0,632.0,45.0
random,965,4005,410606.8392387862,2756609.144897304,261.0,7686.102842179696,229.0,282.0,53.0
random,966,2838,429780.0130885258,2754183.1164083546,609.0,521.2596307307143,595.0,609.0,14.0
random,967,3944,419560.7151864528,2756489.9545046096,509.0,1018.0047042077888,492.0,510.0,18.0
random,968,3081,409566.88155244145,2754591.4624033235,225.0,12445.444708876614,213.0,295.0,82.0
random,969,1583,414325.95723849285,2751533.4219715917,426.0,1135.3225761041622,404.0,427.0,23.0
random,970,3843,412678.39120036457,2756206.9404540174,282.0,3816.1985778310905,234.0,295.0,61.0
random,971,423,421752.9427787101,2747635.913240315,486.0,3126.0807382056473,446.0,491.0,45.0
random,972,1153,407402.5258198525,2750250.937993152,188.0,1794.6062551398527,185.0,190.0,5.0
random,973,3354,408467.7537113431,2755126.929169933,241.0,6002.965978736467,234.0,281.0,47.0
random,974,389,424022.83598861063,2747431.35200337,541.0,233.69432641261497,537.0,537.0,0.0
random,975,4164,415781.7129511631,2756828.117514392,324.0,9652.551807965947,283.0,356.0,73.0
random,976,3591,407972.8396545044,2755647.002927386,286.0,6392.7586893787375,246.0,290.0,44.0
random,977,5110,416782.30344570737,2758478.484494776,322.0,580.8178323687025,293.0,322.0,29.0
random,978,4684,434626.99871971935,2757789.0238290583,515.0,2273.3770581967524,505.0,520.0,15.0
random,979,510,433148.4147060464,2748129.706554293,395.0,1354.5243319417402,377.0,395.0,18.0
random,980,6114,413339.2262374791,2761165.9725105204,309.0,1281.7674571986406,309.0,325.0,16.0
random,981,5495,427489.96427658387,2759053.344948882,445.0,2955.8438336390286,414.0,479.0,65.0
random,982,884,433234.1957105847,2749338.319901015,572.0,1535.8365617158108,565.0,579.0,14.0
random,983,46,429184.93630732375,2744278.4130255296,437.0,532.8132265388775,434.0,445.0,11.0
random,984,2456,403509.2425918104,2753416.77578746,215.0,3249.029950818953,209.0,225.0,16.0
random,985,3103,425875.81361180346,2754612.3229240887,506.0,2548.9806973848963,460.0,523.0,63.0
random,986,239,427691.4630851779,2746490.494767999,662.0,5564.089148506126,588.0,685.0,97.0
random,987,2513,406903.60727872344,2753564.659141985,262.0,763.7096744075101,260.0,266.0,6.0
random,988,1835,403998.6268771892,2752233.184972284,261.0,1611.5983413237066,261.0,289.0,28.0
random,989,450,430847.89886176545,2747743.7615073468,506.0,2746.7473199707947,480.0,511.0,31.0
random,990,2199,416969.72568010923,2752988.1468834286,392.0,3082.25772295555,367.0,405.0,38.0
random,991,984,405798.29808782943,2749566.8466070783,197.0,27231.711815152703,167.0,247.0,80.0
random,992,667,430235.65405616234,2748564.073221259,430.0,14739.26280211733,423.0,456.0,33.0
random,993,5982,424473.4488207237,2760470.7536536795,502.0,977.0690310941218,496.0,509.0,13.0
random,994,2413,405802.7970844117,2753294.1883039493,263.0,4725.149917036456,255.0,291.0,36.0
random,995,2005,402922.57394690806,2752574.0472619883,236.0,4740.8734114889185,213.0,237.0,24.0
random,996,1827,403967.8338093687,2752163.265236468,275.0,2896.8607442189723,256.0,283.0,27.0
random,997,1676,407534.46377318853,2751713.0418600524,285.0,4465.431162255098,274.0,297.0,23.0
random,998,1292,407274.22951635794,2750614.066157996,244.0,4785.834014001198,221.0,265.0,44.0
random,999,1128,423332.3631134165,2750142.076534746,351.0,1524.1211453312387,350.0,354.0,4.0
random,1000,3789,411782.6681262306,2756097.5657788008,259.0,2095.075566120246,228.0,265.0,37.0
random,1001,2053,409448.0296648179,2752770.319495115,313.0,788.6443768774301,313.0,326.0,13.0
random,1002,2258,413258.78617704444,2753114.210860998,291.0,1994.3879990566832,284.0,311.0,27.0
random,1003,719,427903.42241466435,2748808.559663287,722.0,993.8378665792419,713.0,733.0,20.0
random,1004,2162,430243.26365601155,2752896.4937618095,582.0,8513.668455506046,563.0,635.0,72.0
random,1005,2860,406559.19361739105,2754212.50845899,242.0,691.0177679692805,235.0,248.0,13.0
